nct	canonical_payload	results_group_id	n_distinct_titles	titles
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG000	6	mcs110 10 mg/kg (part a)|mcs110 10 mg/kg (part abc4)|mcs110 10mg/kg (part b)|mcs110 3 mg/kg (part bc)|mcs110 3 mg/kg (part c)|placebo (part abc4)
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG001	8	mcs110 10 mg/kg (part b)|mcs110 3 mg/kg (part abc4)|mcs110 3 mg/kg (part c)|mcs110 5 mg/kg (part bc)|mcs110 5 mg/kg (part c)|placebo (part a)|placebo (parts a and b)|placebo/mcs110 10mg/kg (part a)
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG002	6	mcs110 10 mg/kg (part b)|mcs110 10 mg/kg (part bc)|mcs110 3 mg/kg (part c)|mcs110 5 mg/kg (part abc4)|mcs110 5 mg/kg (part c)|placebo/10 mg kg (part b)
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG003	9	mcs110 10 mg/kg (part abc4)|mcs110 10 mg/kg (part c)|mcs110 3 mg/kg & mcs110 10 mg/kg (part bc)|mcs110 3 mg/kg & mcs110 10mg/kg (part bc)|mcs110 3 mg/kg & mcs110 10mg/kg (part c)|mcs110 3 mg/kg (part c)|mcs110 5 mg/kg (part c)|placebo (part b)|placebo/10 mg kg (part b)
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG004	7	mcs110 10 mg/kg (part c)|mcs110 3 mg/kg (part c)|mcs110 3/10 mg/kg (part c)|mcs110 5 mg/kg & mcs110 10 mg/kg (part bc)|mcs110 5 mg/kg & mcs110 10mg/kg (part bc)|mcs110 5 mg/kg & mcs110 10mg/kg (part c)|mcs110 5 mg/kg (part c)
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG005	4	mcs110 3 mg/kg & mcs110 10mg/kg (part c)|mcs110 5 mg/kg (part c)|mcs110 5/10 mg/kg (part c)|mcs110 mg/kg (part c)
NCT01643850	ctg_placebo_onc_2010_2013.txt	OG006	3	mcs110 10 mg/kg (part c)|mcs110 5 mg/kg & mcs110 10mg/kg (part c)|mcs110 mg/kg (part c)
NCT01107457	ctg_placebo_onc_2010_2013.txt	OG000	3	all participants (10mg, 25mg,75mg & 150 mg ixekizumab)|placebo|total ixekizumab (80 mg and 120 mg)
NCT01101438	ctg_placebo_onc_2010_2013.txt	OG000	2	arm i|metformin
NCT01101438	ctg_placebo_onc_2010_2013.txt	OG001	2	arm ii|placebo
NCT01258608	ctg_placebo_onc_2010_2013.txt	OG000	2	sorafenib+mapatumumab 30 mg/kg|sorafenib+placebo
NCT02010203	ctg_placebo_onc_2010_2013.txt	OG000	2	phase i: hs-410 low dose|phase ii: hs-410 low-dose plus bcg
NCT01256008	ctg_placebo_onc_2010_2013.txt	OG001	2	stage 1 cbt|stage1 cbt
NCT01256008	ctg_placebo_onc_2010_2013.txt	OG002	2	stage 1 control group|stage1 control group
NCT01245764	ctg_placebo_onc_2010_2013.txt	OG000	2	gardasil 9 to 12 years old|gardasil 9 to 26 years old
NCT01245764	ctg_placebo_onc_2010_2013.txt	OG001	2	placebo 13 to 15 years old|placebo 9 to 12 years old
NCT01743131	ctg_placebo_onc_2010_2013.txt	OG000	2	8/8 placebo|matched unrelated donor - randomized to abatacept
NCT01743131	ctg_placebo_onc_2010_2013.txt	OG001	2	8/8 aba|matched unrelated donor - randomized to placebo
NCT01743131	ctg_placebo_onc_2010_2013.txt	OG002	2	7/8 aba|mismatched unrelated donor - received abatacept
NCT01509612	ctg_placebo_onc_2010_2013.txt	OG000	2	additive homeopathy in cancer patients|homeopathic placebo globules
NCT01509612	ctg_placebo_onc_2010_2013.txt	OG001	2	additive classical homeopathy in cancer patients|additive homeopathic placebo globules
NCT01509612	ctg_placebo_onc_2010_2013.txt	OG002	2	no intervention|no intervention group
NCT01511978	ctg_placebo_onc_2010_2013.txt	OG000	2	3,4-dap|continuous 3,4-diaminopyridine (3,4-dap)
NCT01684878	ctg_placebo_onc_2010_2013.txt	OG000	2	part 1: pertuzumab + topotecan|part 2: pertuzumab+chemotherapy
NCT01684878	ctg_placebo_onc_2010_2013.txt	OG001	2	part 1: pertuzumab + paclitaxel|part 2: placebo+chemotherapy
NCT01721044	ctg_placebo_onc_2010_2013.txt	OG000	2	baricitinib 2 mg|placebo
NCT01721044	ctg_placebo_onc_2010_2013.txt	OG001	2	baricitinib 2 mg|baricitinib 4 mg
NCT01843374	ctg_placebo_onc_2010_2013.txt	OG000	2	placebo|tremelimumab
NCT01843374	ctg_placebo_onc_2010_2013.txt	OG001	2	placebo|tremelimumab
NCT01210495	ctg_placebo_onc_2010_2013.txt	OG000	2	axitinib|child-pugh class a
NCT01210495	ctg_placebo_onc_2010_2013.txt	OG001	2	child-pugh class b|placebo
NCT01151046	ctg_placebo_onc_2010_2013.txt	OG000	2	hrg high: mm-121 + exemestane|mm-121 + exemestane
NCT01151046	ctg_placebo_onc_2010_2013.txt	OG001	2	hrg high: placebo + exemestane|placebo + exemestane
NCT01663857	ctg_placebo_onc_2010_2013.txt	OG000	3	200 mg ly2228820|ly2228820 + gemcitabine + carboplatin|ly2228820 + gemcitabine +carboplatin
NCT01663857	ctg_placebo_onc_2010_2013.txt	OG001	2	300 mg ly2228820|placebo + gemcitabine + carboplatin
NCT01147809	ctg_placebo_onc_2010_2013.txt	OG000	2	21-day cycle placebo|placebo
NCT01147809	ctg_placebo_onc_2010_2013.txt	OG001	3	21-day cycle eltrombopag 100 mg|21-day cycle eltrombopag 100 mg)|eltrombopag 100 mg
NCT01816594	ctg_placebo_onc_2010_2013.txt	OG000	4	trastuzumab + bkm120 + paclitaxel|trastuzumab + bkm120 + paclitaxel ( er+)|trastuzumab + bkm120 + paclitaxel (er+)|trastuzumab + bkm120 + paclitaxel (er-)
NCT01816594	ctg_placebo_onc_2010_2013.txt	OG001	3	trastuzumab + bkm120 pbo + paclitaxel|trastuzumab + bkm120 pbo + paclitaxel (er+)|trastuzumab + bkm120 pbo + paclitaxel (er-)
NCT01485861	ctg_placebo_onc_2010_2013.txt	OG000	3	phase ib: apitolisib 30 mg|phase ib: ipatasertib 400 mg|phase ii: ipatasertib 400 mg + abiraterone
NCT01485861	ctg_placebo_onc_2010_2013.txt	OG001	2	phase ib: apitolisib 30 mg|phase ii: ipatasertib 200 mg + abiraterone
NCT01667419	ctg_placebo_onc_2010_2013.txt	OG001	2	cohort 1 placebo|cohort 2 vemurafenib
NCT01289912	ctg_placebo_onc_2010_2013.txt	OG000	2	placebo - baseline|rad001
NCT01289912	ctg_placebo_onc_2010_2013.txt	OG001	2	placebo|rad001 - baseline
NCT01075048	ctg_placebo_onc_2010_2013.txt	OG000	2	phase 1: arq 197+cetuximab+irinotecan|phase 2: placebo+cetuximab+irinotecan
NCT01075048	ctg_placebo_onc_2010_2013.txt	OG001	2	phase 2: arq 197+cetuximab+irinotecan|phase 2: placebo+cetuximab+irinotecan
NCT01346540	ctg_placebo_onc_2010_2013.txt	OG000	2	nintedanib 150 milligram|nintedanib 150/200 milligram
NCT01755767	ctg_placebo_onc_2010_2013.txt	OG000	2	tivantinib 120 mg bid cohort|tivantinib 240 mg bid cohort
NCT01755767	ctg_placebo_onc_2010_2013.txt	OG001	2	placebo matching 120 mg bid cohort|placebo matching 240 mg bid cohort
NCT01446809	ctg_placebo_onc_2010_2013.txt	OG000	2	arm i (pazopanib hydrochloride)|pazopanib
NCT01446809	ctg_placebo_onc_2010_2013.txt	OG001	2	arm ii (placebo)|placebo
NCT01439945	ctg_placebo_onc_2010_2013.txt	OG000	2	high dose magnesium oxide (1200 mg/day)|low dose magnesium oxide (800 mg/day)
NCT01439945	ctg_placebo_onc_2010_2013.txt	OG001	2	high dose magnesium oxide (1200 mg/day)|placebo
NCT01722292	ctg_placebo_onc_2010_2013.txt	OG000	8	phase 1b|phase 1b: 100 mg ly2940680|phase 1b: 100 mg ly2940680 + c + e|phase 1b: 100 mg ly2940680 + c+ e|phase 1b: ly2940680 + c + e|phase 1b: ly2940680 + c+ e|phase 2: 400 mg ly2940680 + c+ e|phase 2: placebo + c + e
NCT01722292	ctg_placebo_onc_2010_2013.txt	OG001	5	phase 1b: 200 mg ly2940680|phase 1b: 200 mg ly2940680 + c + e|phase 1b: 200 mg ly2940680 + c+ e|phase 2: ly2940680 + c+ e|phase 2: placebo + c + e
NCT01722292	ctg_placebo_onc_2010_2013.txt	OG002	3	phase 1b: 400 mg ly2940680|phase 1b: 400 mg ly2940680 + c + e|phase 1b: 400 mg ly2940680 + c+ e
NCT01117051	ctg_placebo_onc_2010_2013.txt	OG000	2	placebo|prucalopride
NCT01309737	ctg_placebo_onc_2010_2013.txt	OG000	2	cp-690,550 10 mg|cp-690,550 5mg
NCT01309737	ctg_placebo_onc_2010_2013.txt	OG001	2	cp-690,550 10 mg|cp-690,550 5mg
NCT01309737	ctg_placebo_onc_2010_2013.txt	OG002	4	placebo|placebo, cp-690,550 5 mg|placebo, then cp-690,550 5 mg|placebo,cp-690,550 5 mg
NCT01309737	ctg_placebo_onc_2010_2013.txt	OG003	2	placebo, cp-690,550 10 mg|placebo, then cp-690,550 10 mg
NCT01280552	ctg_placebo_onc_2010_2013.txt	OG001	3	control|control dendritic cells|placebo
NCT01235962	ctg_placebo_onc_2010_2013.txt	OG000	4	itt all - pazopanib|itt pazopanib 600 mg|itt pazopanib 800 mg|safety pazopanib 800 mg
NCT01235962	ctg_placebo_onc_2010_2013.txt	OG001	4	itt all - placebo|itt placebo 600 mg|itt placebo 800 mg|safety placebo 800 mg
NCT01105169	ctg_placebo_onc_2010_2013.txt	OG003	2	ga/aa participants in placebo|ga/ga participants in placebo
NCT02460380	ctg_placebo_onc_2010_2013.txt	OG000	2	vitamin d3|vitamin d3 group before treatment
NCT01178281	ctg_placebo_onc_2010_2013.txt	OG000	2	china extension: pomalidomide 0.5 mg|pomalidomide 0.5 mg
NCT01466270	ctg_placebo_onc_2010_2013.txt	OG000	2	arm i|arm i - donepezil
NCT01466270	ctg_placebo_onc_2010_2013.txt	OG001	2	arm ii|arm ii - placebo
NCT01360840	ctg_placebo_onc_2010_2013.txt	OG000	2	emd 525797 750 mg + soc|placebo + soc
NCT01360840	ctg_placebo_onc_2010_2013.txt	OG001	2	emd 525797 1500 mg + soc|emd 525797 750 mg + soc
NCT01328951	ctg_placebo_onc_2010_2013.txt	OG000	2	late erlotinib|placebo (late erlotinib)
NCT01328951	ctg_placebo_onc_2010_2013.txt	OG001	2	early erlotinib|erlotinib (early erlotinib)
NCT01767467	ctg_placebo_onc_2010_2013.txt	OG000	2	gsk1437173a group|gsk1437173a hz cases sub-group
NCT01767467	ctg_placebo_onc_2010_2013.txt	OG001	2	gsk1437173a non-hz cases sub-group|placebo group
NCT01847274	ctg_placebo_onc_2010_2013.txt	OG000	6	fe niraparib fasted|gbrca niraparib|gbrca niraparib (psu)|non-gbrca niraparib|non-gbrcamut hrd+ niraparib|qtc sub-study: niraparib
NCT01847274	ctg_placebo_onc_2010_2013.txt	OG001	5	fe niraparib fed|gbrca placebo|gbrca placebo (psu)|non-gbrca placebo|non-gbrcamut hrd+ placebo
NCT01847274	ctg_placebo_onc_2010_2013.txt	OG002	2	non-gbrca niraparib|non-gbrca niraparib (psu)
NCT01847274	ctg_placebo_onc_2010_2013.txt	OG003	2	non-gbrca placebo|non-gbrca placebo (psu)
NCT01906866	ctg_placebo_onc_2010_2013.txt	OG000	2	circadin 2/5/10|circadin 2/5/10 mg
NCT02726113	ctg_placebo_onc_2010_2013.txt	OG000	2	all study participants|intervention
NCT01505166	ctg_placebo_onc_2010_2013.txt	OG000	4	vigiltm (part 2)|vigiltm vaccine (6 patient run-in)|vigiltm vaccine (part 1) - 6 patient run-in|vigiltm vaccine (part 1) 6 patient run-in
NCT01849250	ctg_placebo_onc_2010_2013.txt	OG001	2	docosahexaenoic acid|docosahexaenoic acid (dha)
NCT00951379	ctg_placebo_onc_2010_2013.txt	OG000	3	arm i (pioglitazone hydrochloride)|pioglitazone: baseline|pioglitazone: crp>5 at baseline
NCT00951379	ctg_placebo_onc_2010_2013.txt	OG001	3	arm ii (placebo)|pioglitazone: crp>5 end of study|pioglitazone: end of study
NCT00951379	ctg_placebo_onc_2010_2013.txt	OG002	2	placebo: baseline|placebo: crp> 5 baseline
NCT00951379	ctg_placebo_onc_2010_2013.txt	OG003	2	placebo: crp>5 end of study|placebo: end of study
NCT01546571	ctg_placebo_onc_2010_2013.txt	OG000	3	part a pol-103a 100 micrograms/dose|part b1 pol-103a-stage iib/iic|pol-103a without api
NCT01546571	ctg_placebo_onc_2010_2013.txt	OG001	3	part a pol-103a 40 micrograms/dose|part b1 pol-103a without api-iib/iic|pol-103a
NCT01546571	ctg_placebo_onc_2010_2013.txt	OG002	2	part a pol-103a without api|part b1 pol-103a-iiia
NCT01832402	ctg_placebo_onc_2010_2013.txt	OG000	2	intervention group (fentanyl pectin nasal spray)|interventional group (fentanyl pectin nasal spray)
NCT01832402	ctg_placebo_onc_2010_2013.txt	OG001	2	control group (placebo)|controlled group (placebo)
NCT01600014	ctg_placebo_onc_2010_2013.txt	OG000	2	ingenol mebutate gel, 0.015% field recalcitrant subgroup|open label only (1st cycle)
NCT01600014	ctg_placebo_onc_2010_2013.txt	OG001	2	ingenol mebutate gel, 0.015% field recalcitrant subgroup|vehicle gel field recalcitrant subgroup
NCT01600014	ctg_placebo_onc_2010_2013.txt	OG002	2	ingenol mebutate gel 0.015% field recurrent subgroup|vehicle gel field recalcitrant subgroup
NCT01600014	ctg_placebo_onc_2010_2013.txt	OG003	2	ingenol mebutate gel 0.015% field recurrent subgroup|vehicle gel field recurrent subgroup
NCT01602224	ctg_placebo_onc_2010_2013.txt	OG002	2	placebo comparator: placebo + dexamethasone + bortezombib|placebo comparator: placebo + dexamethasone + bortezomib
NCT01317199	ctg_placebo_onc_2010_2013.txt	OG000	2	dose-escalation phase:muscadine plus grape skin extract (mpx)|phase 2: placebo control
NCT01317199	ctg_placebo_onc_2010_2013.txt	OG001	2	phase 2: low-dose mpx|phase 2: placebo control
NCT01317199	ctg_placebo_onc_2010_2013.txt	OG002	2	phase 2: high-dose mpx|phase 2: low-dose mpx
NCT01524783	ctg_placebo_onc_2010_2013.txt	OG000	2	everolimus + bsc|everolimus + bsc (throughout the study)
NCT01524783	ctg_placebo_onc_2010_2013.txt	OG001	2	everolimus +bsc (crossover)|placebo + bsc
NCT01211483	ctg_placebo_onc_2010_2013.txt	OG000	3	phase 1b and phase 2: u31287 18 mg/kg + erlotinib|phase 1b: u3127 18mg/kg + erlotinib|phase 2: u3-1287 18 mg/kg + erlotinib
NCT01211483	ctg_placebo_onc_2010_2013.txt	OG001	2	phase 2: u3-1287 18 mg/kg + erlotinib|phase 2: u3-1287 9 mg/kg + erlotinib
NCT01211483	ctg_placebo_onc_2010_2013.txt	OG002	2	phase 2: placebo + erlotinib|phase 2: u3-1287 9 mg/kg + erlotinib
NCT01585246	ctg_placebo_onc_2010_2013.txt	OG000	3	phase 1: men in 320mg/day dfp|phase 1: saw palmetto soft gel 320mg/day|phase 2: rct phase- saw palmetto
NCT01585246	ctg_placebo_onc_2010_2013.txt	OG001	3	phase 1: men in 640mg/day dfp|phase 2: rct phase- placebo|phase i: saw palmetto soft gel 640mg/day
NCT01585246	ctg_placebo_onc_2010_2013.txt	OG002	2	phase 1: men in 960mg/day dfp|phase i: saw palmetto soft gel 960mg/day
NCT01820260	ctg_placebo_onc_2010_2013.txt	OG000	3	ingenol mebutate gel 0.018% for 3 days|ingenol mebutate gel 0.018% for 3 days treatment|part 1a: ingenol mebutate gel 0.005%
NCT01820260	ctg_placebo_onc_2010_2013.txt	OG001	3	ingenol mebutate gel 0.018% for 2 days|ingenol mebutate gel 0.018% for 2 days treatment|part 1a: ingenol mebutate gel 0.008%
NCT01820260	ctg_placebo_onc_2010_2013.txt	OG002	3	ingenol mebutate gel 0.027% for 3 days|ingenol mebutate gel 0.027% for 3 days treatment|part 1a: ingenol mebutate gel 0.012%
NCT01820260	ctg_placebo_onc_2010_2013.txt	OG003	3	ingenol mebutate gel 0.027% for 2 days|ingenol mebutate gel 0.027% for 2 days treatment|part 1a: ingenol mebutate gel 0.018%
NCT01820260	ctg_placebo_onc_2010_2013.txt	OG004	3	part 1a: ingenol mebutate gel 0.027%|vehicle gel (placebo) for 3 days|vehicle gel (placebo) for 3 days treatment
NCT01820260	ctg_placebo_onc_2010_2013.txt	OG005	3	part 1a: ingenol mebutate gel 0.04%|vehicle gel (placebo) for 2 days|vehicle gel (placebo)for 2 days treatment
NCT01700959	ctg_placebo_onc_2010_2013.txt	OG000	2	melatonin: ni with dsol (actigraphy)|melatonin: ni without dsol
NCT01700959	ctg_placebo_onc_2010_2013.txt	OG001	2	melatonin: ni with dsol (self-report)|placebo: ni without dsol
NCT01526356	ctg_placebo_onc_2010_2013.txt	OG000	2	1% rapamycin|placebo
NCT01526356	ctg_placebo_onc_2010_2013.txt	OG002	2	1% rapamycin|placebo
NCT01035229	ctg_placebo_onc_2010_2013.txt	OG000	2	everolimus + best supportive care (bsc)|everolimus 7.5mg + best supportive care (bsc)
NCT01035229	ctg_placebo_onc_2010_2013.txt	OG001	2	everolimus 5mg + best supportive care (bsc)|placebo + best supportive care
NCT01922050	ctg_placebo_onc_2010_2013.txt	OG000	2	part 1: cohort 1: leo 43204 gel 0.0015|part 2: leo 43204 gel vehicle
NCT01922050	ctg_placebo_onc_2010_2013.txt	OG001	2	part 1: cohort 2: leo 43204 gel 0.003|part 2: leo 43204 gel 0.006
NCT01922050	ctg_placebo_onc_2010_2013.txt	OG002	2	part 1: cohort 3: leo 43204 gel 0.006|part 2: leo 43204 gel 0.012
NCT01922050	ctg_placebo_onc_2010_2013.txt	OG003	2	part 1: cohort 4: leo 43204 gel 0.012|part 2: leo 43204 gel 0.018
NCT01475955	ctg_placebo_onc_2010_2013.txt	OG001	2	broad area ala 2-hour + blue light treatment|broad area ala 2-hour + blue light treatment at visit 1 and vi
NCT01951586	ctg_placebo_onc_2010_2013.txt	OG000	2	denosumab|placebo
NCT01798056	ctg_placebo_onc_2010_2013.txt	OG000	2	gsk1437173a group|gsk1437173a-prechemo
NCT01798056	ctg_placebo_onc_2010_2013.txt	OG001	2	placeb-prechemo|placebo group
NCT01047345	ctg_placebo_onc_2010_2013.txt	OG000	2	9vhpv vaccine - base study|9vhpv vaccine - extension study
NCT01490632	ctg_placebo_onc_2010_2013.txt	OG000	5	baricitinib 2 mg|part a: placebo|part b: responder - low dose|part c: responder - low dose to placebo|part d: baricitinib 2 mg - retreatment
NCT01490632	ctg_placebo_onc_2010_2013.txt	OG001	5	baricitinib 4 mg|part a: baricitinib 2 mg|part b: responder - high dose|part c: responder - low dose to 1⁄2 low dose|part d: baricitinib 4 mg - retreatment
NCT01490632	ctg_placebo_onc_2010_2013.txt	OG002	5	baricitinib 8 mg|part a: baricitinib 4 mg|part b: partial- and non-responder - placebo to high dose|part c: responder - high dose to placebo|part d: baricitinib 8 mg - retreatment
NCT01490632	ctg_placebo_onc_2010_2013.txt	OG003	5	baricitinib 10 mg|part a: baricitinib 8 mg|part b: partial-responder - low dose to low dose|part c: responder - high dose to low dose|part d: baricitinib 10 mg - retreatment
NCT01490632	ctg_placebo_onc_2010_2013.txt	OG004	2	part a: baricitinib 10 mg|part b: partial- and non-responder - low dose to high dose
NCT01350804	ctg_placebo_onc_2010_2013.txt	OG004	2	placebo non-responder - ain457 75 mg|placebo non-responder - ain457 75mg
NCT01350804	ctg_placebo_onc_2010_2013.txt	OG005	2	placebo non-responder - ain457 150 mg|placebo non-responder - ain457 150mg
NCT01350804	ctg_placebo_onc_2010_2013.txt	OG009	2	abatacept non-respnders - ain457 75mg|abatacept non-responders - ain457 75mg
NCT01776840	ctg_placebo_onc_2010_2013.txt	OG000	2	ibrutinib + bendamustine and rituximab (br) (treatment b)|placebo + bendamustine and rituximab (br) (treatment a)
NCT01850524	ctg_placebo_onc_2010_2013.txt	OG000	3	ixazomib|placebo + lendex|placebo + lendex (exposure up to 18 cycles)
NCT01850524	ctg_placebo_onc_2010_2013.txt	OG001	2	ixazomib + lendex|ixazomib+ lendex (exposure up to 18 cycles)
NCT01876784	ctg_placebo_onc_2010_2013.txt	OG000	2	randomized treatment period: vandetanib|vandetanib/vandetanib
NCT01876784	ctg_placebo_onc_2010_2013.txt	OG001	2	placebo/vandetanib|randomized treatment period: placebo
NCT01099449	ctg_placebo_onc_2010_2013.txt	OG000	2	arm i|calcium gluconate + magnesium sulfate (pre and post)
NCT01099449	ctg_placebo_onc_2010_2013.txt	OG001	2	arm ii|placebo (pre and post)
NCT01099449	ctg_placebo_onc_2010_2013.txt	OG002	2	arm iii|calcium gluconate + magnesium sulfate (pre), placebo (post)
NCT01841736	ctg_placebo_onc_2010_2013.txt	OG000	2	arm i (pazopanib hydrochloride)|placebo crossover
NCT01874353	ctg_placebo_onc_2010_2013.txt	OG000	2	olaparib 300mg tablets|olaparib 300mg tablets (global cohort)
NCT01874353	ctg_placebo_onc_2010_2013.txt	OG002	2	olaparib 300mg tablets (china cohort)|olaparib 300mg tablets (chinacohort)
NCT01564537	ctg_placebo_onc_2010_2013.txt	OG000	2	ixazomib + lenalidomide + dexamethasone|ixazomib+ lenalidomide + dexamethasone
NCT04355156	ctg_placebo_onc_2010_2013.txt	OG000	2	axitinib|cehpi responders
NCT04355156	ctg_placebo_onc_2010_2013.txt	OG001	2	cehpi non-responders|placebo
NCT01403064	ctg_placebo_onc_2010_2013.txt	OG000	2	ald518 (160 mg, ol)|placebo
NCT01403064	ctg_placebo_onc_2010_2013.txt	OG001	3	ald518 (160 mg)|ald518 (160 mg, ol)|ald518 (160 mg, r)
NCT01403064	ctg_placebo_onc_2010_2013.txt	OG002	3	ald518 (160 mg, r)|ald518 (320 mg)|ald518 (320 mg, r)
NCT01276639	ctg_placebo_onc_2010_2013.txt	OG002	2	placebo|placebo, cp-690,550 5 mg
NCT01815424	ctg_placebo_onc_2010_2013.txt	OG002	2	placebo|placebo to tofacitinib 10 mg
NCT01385748	ctg_placebo_onc_2010_2013.txt	OG001	2	clonidine lauriad® 100 μg|clonidine lauriad® 100μg
NCT01796977	ctg_placebo_onc_2010_2013.txt	OG000	2	all available study participants|oxygenesys dissolved oxygen dressing
NCT02654054	ctg_placebo_onc_2014_2017.txt	OG002	2	elagolix + e2/neta|elagolix + estradiol/norethindrone acetate
NCT02371369	ctg_placebo_onc_2014_2017.txt	OG000	3	pexidartinib in part 1 and part 2|pexidartinib part 1|pexidartinib part 1 and part 2
NCT02371369	ctg_placebo_onc_2014_2017.txt	OG001	2	placebo part 1|placebo part 1, pexidartinib part 2
NCT02371369	ctg_placebo_onc_2014_2017.txt	OG002	2	all pexidartinib treated|pexidartinib part 1 and part 2
NCT03018288	ctg_placebo_onc_2014_2017.txt	OG000	2	unrelated|vaccine
NCT03018288	ctg_placebo_onc_2014_2017.txt	OG001	2	placebo|unlikely related
NCT03018288	ctg_placebo_onc_2014_2017.txt	OG002	2	ancillary treatment|possibly related
NCT03018288	ctg_placebo_onc_2014_2017.txt	OG003	2	enrolled but not treated|probably related
NCT02181413	ctg_placebo_onc_2014_2017.txt	OG000	2	ixazomib citrate|placebo
NCT02659020	ctg_placebo_onc_2014_2017.txt	OG000	4	olaratumab + gemcitabine + docetaxel|phase 1b: cohort 1 - 15 mg/kg olaratumab + gemcitabine + docetaxel|phase 2: olaratumab + gemcitabine + docetaxel (olaratumab pre-treated)|phase 2: olaratumab + gemcitabine + docetaxel (olaratumab-naive)
