nct_id	payload_shard	om_index	om_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value_raw	category_value_is_integer	category_value_int	producer_label_assigned	producer_kept	reported_denominator_participants	denominator_units_available	source_pointer
NCT00756509	ctg_results_bor_1999_2009	0	Proportion of Participants With Best Overall Response at Month 6 (Core Phase) Determined According to the RECIST v1.0.	OG000	Nilotinib	0		4	Unknown (UNK)	0	yes	0	NONE	no	41	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00756509] :: outcomeMeasures[0] :: classes[0] :: categories[4] :: groups[OG000]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG000	40 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG000]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG000	40 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG000]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG000	40 mg LY - Arm A Dose Escalation	0		2	Stable Disease	1	yes	1	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG000]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG000	40 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	2	yes	2	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG000]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG000	40 mg LY - Arm A Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG000]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG001	50 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG001]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG001	50 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG001]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG001	50 mg LY - Arm A Dose Escalation	0		2	Stable Disease	2	yes	2	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG001]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG001	50 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	1	yes	1	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG001]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG001	50 mg LY - Arm A Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG001]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG002	60 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG002]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG002	60 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG002]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG002	60 mg LY - Arm A Dose Escalation	0		2	Stable Disease	2	yes	2	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG002]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG002	60 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	1	yes	1	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG002]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG002	60 mg LY - Arm A Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG002]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG003	70 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG003]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG003	70 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG003]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG003	70 mg LY - Arm A Dose Escalation	0		2	Stable Disease	0	yes	0	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG003]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG003	70 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	3	yes	3	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG003]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG003	70 mg LY - Arm A Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG003]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG004	80 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG004]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG004	80 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG004]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG004	80 mg LY - Arm A Dose Escalation	0		2	Stable Disease	1	yes	1	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG004]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG004	80 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	2	yes	2	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG004]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG004	80 mg LY - Arm A Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG004]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	5	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG005]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	5	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG005]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		2	Stable Disease	0	yes	0	SD	yes	5	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG005]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	2	yes	2	PD	yes	5	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG005]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		4	Unknown	3	yes	3	NONE	no	5	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG005]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG006]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG006]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		2	Stable Disease	1	yes	1	SD	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG006]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	4	yes	4	PD	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG006]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		4	Unknown	4	yes	4	NONE	no	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG006]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG007	40 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG007]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG007	40 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG007]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG007	40 mg LY - Arm B Dose Escalation	0		2	Stable Disease	0	yes	0	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG007]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG007	40 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	3	yes	3	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG007]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG007	40 mg LY - Arm B Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG007]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG008	50 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG008]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG008	50 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG008]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG008	50 mg LY - Arm B Dose Escalation	0		2	Stable Disease	1	yes	1	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG008]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG008	50 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	2	yes	2	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG008]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG008	50 mg LY - Arm B Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG008]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	7	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG009]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	7	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG009]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		2	Stable Disease	2	yes	2	SD	yes	7	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG009]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	3	yes	3	PD	yes	7	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG009]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		4	Unknown	2	yes	2	NONE	no	7	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG009]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG010	70 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG010]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG010	70 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG010]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG010	70 mg LY - Arm B Dose Escalation	0		2	Stable Disease	1	yes	1	SD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG010]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG010	70 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	2	yes	2	PD	yes	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[3] :: groups[OG010]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG010	70 mg LY - Arm B Dose Escalation	0		4	Unknown	0	yes	0	NONE	no	3	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[4] :: groups[OG010]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	0	CR	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[0] :: groups[OG011]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	0	PR	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[1] :: groups[OG011]
NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		2	Stable Disease	0	yes	0	SD	yes	9	Participants	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: classes[0] :: categories[2] :: groups[OG011]
