nct	group_norm	group_title_source	results_group_id	payload	n_candidates	outcome_indices	selected_index	outcome_type	participants_denominator	classification	primary_basis	all_bases	distinguishing_field	values_by_index	titles_by_index	reported_cells_differ	would_change_selection	would_change_to_index
NCT02562378	cohort 3, trastuzumab + doxorubicin (60 mg/m2)	Cohort 3, Trastuzumab + Doxorubicin (60 mg/m2)	2:OG002,3:OG002	ctg_results_bor_2014_2017.txt	2	2,3	2	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|POPULATION|STRUCTURE	title (endpoint construct named)	[2] ORR || [3] BOR	[2] Overall Response Rate || [3] Best Overall Response	True	NOT_DETERMINED	
NCT02570308	phase 1 dose escalation	Phase 1 Dose Escalation	2:OG000,8:OG000	ctg_results_bor_2014_2017.txt	2	2,8	2	SECONDARY	19	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH|ASSESSMENT_CRITERIA|PARAM_UNIT	title/description (response-depth threshold)	[2] FULL || [8] MINOR+	[2] Objective Response Rate in Phase 1 || [8] Minor Response Rate	True	NOT_DETERMINED	
NCT02575807	phase 1: crs-207	Phase 1: CRS-207	4:OG000,6:OG000	ctg_results_bor_2014_2017.txt	2	4,6	4	SECONDARY	8	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[4] ORR || [6] DCR	[4] Phase 1: Objective Response Rate (ORR) by mRECIST || [6] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT02575807	phase 1: crs-207/ido 100 mg	Phase 1: CRS-207/IDO 100 mg	4:OG001,6:OG001	ctg_results_bor_2014_2017.txt	2	4,6	4	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|POPULATION|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[4] ORR || [6] DCR	[4] Phase 1: Objective Response Rate (ORR) by mRECIST || [6] Disease Control Rate (DCR)	True	NOT_DETERMINED	
NCT02578641	chemo + ebv-ctl	Chemo + EBV-CTL	2:OG000,3:OG000,4:OG000	ctg_results_bor_2014_2017.txt	3	2,3,4	2	SECONDARY	164	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|STRUCTURE	title (endpoint construct named)	[2] ORR || [3] CBR || [4] BOR	[2] Overall Response Rate (ORR) of Subjects With Advanced Nasopharyngeal Carcinoma. || [3] Clinical Benefit Rate (CBR) of Subjects With Advanced Nasopharyngeal Carcinoma. || [4] Best Overall Response (BOR) of Subjects With Advanced Nasopharyngeal Carcinoma.	True	NOT_DETERMINED	
NCT02578641	chemo only	Chemo Only	2:OG001,3:OG001,4:OG001	ctg_results_bor_2014_2017.txt	3	2,3,4	2	SECONDARY	166	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|STRUCTURE	title (endpoint construct named)	[2] ORR || [3] CBR || [4] BOR	[2] Overall Response Rate (ORR) of Subjects With Advanced Nasopharyngeal Carcinoma. || [3] Clinical Benefit Rate (CBR) of Subjects With Advanced Nasopharyngeal Carcinoma. || [4] Best Overall Response (BOR) of Subjects With Advanced Nasopharyngeal Carcinoma.	True	NOT_DETERMINED	
NCT02588612	lete-cel	Lete-cel	5:OG000,8:OG000	ctg_results_bor_2014_2017.txt	2	5,8	5	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|TIME_FRAME	title (endpoint construct named)	[5] ORR || [8] DCR	[5] Overall Response Rate (ORR) || [8] Disease Control Rate (DCR)	False	NOT_DETERMINED	
NCT02592707	all participants	All Participants	19:OG004,20:OG004,21:OG004	ctg_results_bor_2014_2017.txt	3	19,20,21	19	SECONDARY	40	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[19] ORR || [20] DCR || [21] BOR	[19] Overall Response Rate (ORR) || [20] Disease Control Rate (DCR) || [21] Best Overall Response	True	NOT_DETERMINED	
NCT02592707	part a: 177lu-ipn01072 4.5 gbq	Part A: 177Lu-IPN01072 4.5 GBq	19:OG000,20:OG000,21:OG000	ctg_results_bor_2014_2017.txt	3	19,20,21	19	SECONDARY	15	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[19] ORR || [20] DCR || [21] BOR	[19] Overall Response Rate (ORR) || [20] Disease Control Rate (DCR) || [21] Best Overall Response	True	NOT_DETERMINED	
NCT02592707	part b cohort 1: 177lu-ipn01072 6 gbq	Part B Cohort 1: 177Lu-IPN01072 6 GBq	19:OG001,20:OG001,21:OG001	ctg_results_bor_2014_2017.txt	3	19,20,21	19	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[19] ORR || [20] DCR || [21] BOR	[19] Overall Response Rate (ORR) || [20] Disease Control Rate (DCR) || [21] Best Overall Response	True	NOT_DETERMINED	
NCT02592707	part b cohort 3: 177lu-ipn01072 4.5 gbq	Part B Cohort 3: 177Lu-IPN01072 4.5 GBq	19:OG002,20:OG002,21:OG002	ctg_results_bor_2014_2017.txt	3	19,20,21	19	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[19] ORR || [20] DCR || [21] BOR	[19] Overall Response Rate (ORR) || [20] Disease Control Rate (DCR) || [21] Best Overall Response	True	NOT_DETERMINED	
NCT02592707	part b cohort 6: 177lu-ipn01072 4.5 gbq	Part B Cohort 6: 177Lu-IPN01072 4.5 GBq	19:OG003,20:OG003,21:OG003	ctg_results_bor_2014_2017.txt	3	19,20,21	19	SECONDARY	10	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[19] ORR || [20] DCR || [21] BOR	[19] Overall Response Rate (ORR) || [20] Disease Control Rate (DCR) || [21] Best Overall Response	True	NOT_DETERMINED	
NCT02593786	cohort a: nivolumab 3 mg/kg q2w	Cohort A: Nivolumab 3 mg/kg Q2W	6:OG000,7:OG000	ctg_results_bor_2014_2017.txt	2	6,7	6	SECONDARY	15	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[6] ORR || [7] DCR	[6] Response Rate at 24 Weeks || [7] Disease Control Rate (DCR) at 24 Weeks	False	NOT_DETERMINED	
NCT02593786	cohort b: nivolumab 240 mg q2w	Cohort B: Nivolumab 240 mg Q2W	6:OG001,7:OG001	ctg_results_bor_2014_2017.txt	2	6,7	6	SECONDARY	20	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[6] ORR || [7] DCR	[6] Response Rate at 24 Weeks || [7] Disease Control Rate (DCR) at 24 Weeks	True	NOT_DETERMINED	
NCT02593786	cohort c: nivolumab 360 mg q3w	Cohort C: Nivolumab 360 mg Q3W	6:OG002,7:OG002	ctg_results_bor_2014_2017.txt	2	6,7	6	SECONDARY	11	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[6] ORR || [7] DCR	[6] Response Rate at 24 Weeks || [7] Disease Control Rate (DCR) at 24 Weeks	True	NOT_DETERMINED	
NCT02593786	cohort d: nivolumab 480 mg q4w	Cohort D: Nivolumab 480 mg Q4W	6:OG003,7:OG003	ctg_results_bor_2014_2017.txt	2	6,7	6	SECONDARY	12	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|STRUCTURE	title (endpoint construct named)	[6] ORR || [7] DCR	[6] Response Rate at 24 Weeks || [7] Disease Control Rate (DCR) at 24 Weeks	True	NOT_DETERMINED	
NCT02596971	atezo-g-benda cohort (safety run-in and expansion phases)	Atezo-G-Benda Cohort (Safety Run-In and Expansion Phases)	5:OG000,7:OG000	ctg_results_bor_2014_2017.txt	2	5,7	5	SECONDARY	40	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA	title+description (named criteria set/version)	[5] Cheson || [7] Lugano	[5] Percentage of Participants With Objective Response (CR or PR) at EOI, as Determined by the IRC Using Modified … || [7] Percentage of Participants With Objective Response (CR or PR) at EOI, as Determined by the IRC Using Lugano 20…	False	NOT_DETERMINED	
NCT02596971	atezo-r-chop cohort (expansion phase)	Atezo-R-CHOP Cohort (Expansion Phase)	5:OG001,7:OG001	ctg_results_bor_2014_2017.txt	2	5,7	5	SECONDARY	40	BASIS_EXISTS	ASSESSMENT_CRITERIA	ASSESSMENT_CRITERIA	title+description (named criteria set/version)	[5] Cheson || [7] Lugano	[5] Percentage of Participants With Objective Response (CR or PR) at EOI, as Determined by the IRC Using Modified … || [7] Percentage of Participants With Objective Response (CR or PR) at EOI, as Determined by the IRC Using Lugano 20…	True	NOT_DETERMINED	
NCT02598960	part a: bms-986156 100mg	Part A: BMS-986156 100mg	3:OG002,4:OG002	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part a: bms-986156 10mg	Part A: BMS-986156 10mg	3:OG000,4:OG000	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part a: bms-986156 240mg	Part A: BMS-986156 240mg	3:OG003,4:OG003	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part a: bms-986156 30mg	Part A: BMS-986156 30mg	3:OG001,4:OG001	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part a: bms-986156 800mg	Part A: BMS-986156 800mg	3:OG004,4:OG004	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part b: bms-986156 100mg + nivo 240mg	Part B: BMS-986156 100mg + Nivo 240mg	3:OG008,4:OG008	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part b: bms-986156 240mg + nivo 240mg	Part B: BMS-986156 240mg + Nivo 240mg	3:OG009,4:OG009	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	14	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part b: bms-986156 30mg + nivo 240mg	Part B: BMS-986156 30mg + Nivo 240mg	3:OG007,4:OG007	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part b: bms-986156 800mg + nivo 240mg	Part B: BMS-986156 800mg + Nivo 240mg	3:OG010,4:OG010	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	11	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part c: bms-986156 240mg	Part C: BMS-986156 240mg	3:OG005,4:OG005	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part c: bms-986156 800mg	Part C: BMS-986156 800mg	3:OG006,4:OG006	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part d: bms-986156 240mg + nivo 240mg	Part D: BMS-986156 240mg + Nivo 240mg	3:OG011,4:OG011	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	188	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02598960	part e: bms-986156 480mg + nivo 480mg	Part E: BMS-986156 480mg + Nivo 480mg	3:OG012,4:OG012	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	33	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|PARAM_UNIT|TIME_FRAME|STRUCTURE	title (endpoint construct named)	[3] BOR || [4] ORR	[3] Best Overall Response || [4] Overall Response Rate	True	YES	4
NCT02599324	cohort 1 (rcc): ibrutinib 560 mg + everolimus	Cohort 1 (RCC): Ibrutinib 560 mg + Everolimus	3:OG000,4:OG000	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	3	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Phase 1b: ORR in Cohorts 1 to 6 || [4] Phase 1b: Disease Control Rate (DCR) in Cohorts 1 to 6	True	NOT_DETERMINED	
NCT02599324	cohort 2 (uc): ibrutinib 560 mg + paclitaxel	Cohort 2 (UC): Ibrutinib 560 mg + Paclitaxel	3:OG002,4:OG002	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Phase 1b: ORR in Cohorts 1 to 6 || [4] Phase 1b: Disease Control Rate (DCR) in Cohorts 1 to 6	True	NOT_DETERMINED	
NCT02599324	cohort 4 (crc): ibrutinib 560 mg + cetuximab	Cohort 4 (CRC): Ibrutinib 560 mg + Cetuximab	3:OG005,4:OG005	ctg_results_bor_2014_2017.txt	2	3,4	3	SECONDARY	8	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT	title (endpoint construct named)	[3] ORR || [4] DCR	[3] Phase 1b: ORR in Cohorts 1 to 6 || [4] Phase 1b: Disease Control Rate (DCR) in Cohorts 1 to 6	True	NOT_DETERMINED	
NCT02600897	dose-escalation phase: 1.4 mg pola + 20 mg l + 1000 mg g in fl	Dose-escalation Phase: 1.4 mg Pola + 20 mg L + 1000 mg G in FL	6:OG000,8:OG000	ctg_results_bor_2014_2017.txt	2	6,8	6	SECONDARY	6	BASIS_EXISTS	MODALITY	MODALITY|POPULATION|TIME_FRAME	title+description (imaging modality)	[6] PET || [8] CT_ALONE	[6] Percentage of Participants With Objective Response (OR) at EOI, Determined by the IRC on the Basis of PET-CT S… || [8] Percentage of Participants With Objective Response at EOI, Determined by the IRC on the Basis of CT Scans Alon…	False	NOT_DETERMINED	
NCT02604511	ibrutinib	Ibrutinib	0:OG000,1:OG000	ctg_results_bor_2014_2017.txt	2	0,1	0	PRIMARY	30	BASIS_EXISTS	RESPONSE_DEPTH	RESPONSE_DEPTH	title/description (response-depth threshold)	[0] MAJOR || [1] FULL	[0] Major Response Rate || [1] Best Overall Response Rate	True	YES	1
NCT02608268	dose ranging part: mbg453 1200mg q4w	Dose Ranging Part: MBG453 1200mg Q4W	7:OG027,10:OG027	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	15	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	dose ranging part: mbg453 240mg q4w	Dose Ranging Part: MBG453 240mg Q4W	7:OG026,10:OG026	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	17	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	dose ranging part: mbg453 80mg q4w	Dose Ranging Part: MBG453 80mg Q4W	7:OG025,10:OG025	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	14	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 1200mg q2w japan	Phase I Dose Escalation: MBG453 1200mg Q2W Japan	7:OG007,10:OG007	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 1200mg q2w row	Phase I Dose Escalation: MBG453 1200mg Q2W ROW	7:OG003,10:OG003	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 1200mg q4w japan	Phase I Dose Escalation: MBG453 1200mg Q4W Japan	7:OG011,10:OG011	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 1200mg q4w row	Phase I Dose Escalation: MBG453 1200mg Q4W ROW	7:OG010,10:OG010	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 240mg q2w japan	Phase I Dose Escalation: MBG453 240mg Q2W Japan	7:OG005,10:OG005	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	4	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 240mg q2w row	Phase I Dose Escalation: MBG453 240mg Q2W ROW	7:OG001,10:OG001	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 240mg q4w row	Phase I Dose Escalation: MBG453 240mg Q4W ROW	7:OG008,10:OG008	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	8	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 800mg q2w japan	Phase I Dose Escalation: MBG453 800mg Q2W Japan	7:OG006,10:OG006	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 800mg q2w row	Phase I Dose Escalation: MBG453 800mg Q2W ROW	7:OG002,10:OG002	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	16	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 800mg q4w row	Phase I Dose Escalation: MBG453 800mg Q4W ROW	7:OG009,10:OG009	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	9	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 80mg q2w japan	Phase I Dose Escalation: MBG453 80mg Q2W Japan	7:OG004,10:OG004	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	2	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase i dose escalation: mbg453 80mg q2w row	Phase I Dose Escalation: MBG453 80mg Q2W ROW	7:OG000,10:OG000	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	14	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase ib dose escalation: mbg453 1200mg q4w + pdr001 400mg q4w	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	7:OG024,10:OG024	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase ib dose escalation: mbg453 20mg q2w + pdr001 80mg q2w	Phase Ib Dose Escalation: MBG453 20mg Q2W + PDR001 80mg Q2W	7:OG012,10:OG012	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase ib dose escalation: mbg453 240mg q2w + pdr001 240mg q2w	Phase Ib Dose Escalation: MBG453 240mg Q2W + PDR001 240mg Q2W	7:OG015,10:OG015	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	5	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
NCT02608268	phase ib dose escalation: mbg453 240mg q2w + pdr001 80mg q2w	Phase Ib Dose Escalation: MBG453 240mg Q2W + PDR001 80mg Q2W	7:OG014,10:OG014	ctg_results_bor_2014_2017.txt	2	7,10	7	SECONDARY	6	BASIS_EXISTS	ENDPOINT_CONSTRUCT	ENDPOINT_CONSTRUCT|ASSESSMENT_CRITERIA|PARAM_UNIT|STRUCTURE	title (endpoint construct named)	[7] BOR || [10] ORR	[7] Best Overall Response (BOR) Per RECIST v1.1 || [10] Overall Response Rate (ORR) Per irRC	True	YES	10
