record_type	nct_id	shard	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_index	category_title	category_value	category_is_integer	producer_label	producer_kept	class_all_category_sum	reported_denominator	contributing_class_sum	residual_sum_minus_reported	n_contributing_classes	verdict	note	source_pointer
CATEGORY	NCT00654238	ctg_results_bor_1999_2009	0	To Determine the Efficacy (Best Response) of BAY 43-9006 (Objective Response Rate and Stable Disease) in Patients With Metastatic Thyroid Carcinoma.	OG000	Sorafenib	3	Anaplastic	1	Partial response	0	yes	PR	yes	2	55	55	0	4	RECOVERABLE_DENOM_ONLY		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00654238] :: outcomeMeasures[0] :: groups[OG000] :: classes[3] :: categories[1]
CATEGORY	NCT00654238	ctg_results_bor_1999_2009	0	To Determine the Efficacy (Best Response) of BAY 43-9006 (Objective Response Rate and Stable Disease) in Patients With Metastatic Thyroid Carcinoma.	OG000	Sorafenib	3	Anaplastic	2	Stable Disease	0	yes	SD	yes	2	55	55	0	4	RECOVERABLE_DENOM_ONLY		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00654238] :: outcomeMeasures[0] :: groups[OG000] :: classes[3] :: categories[2]
CATEGORY	NCT00654238	ctg_results_bor_1999_2009	0	To Determine the Efficacy (Best Response) of BAY 43-9006 (Objective Response Rate and Stable Disease) in Patients With Metastatic Thyroid Carcinoma.	OG000	Sorafenib	3	Anaplastic	3	Progressive Disease	1	yes	PD	yes	2	55	55	0	4	RECOVERABLE_DENOM_ONLY		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00654238] :: outcomeMeasures[0] :: groups[OG000] :: classes[3] :: categories[3]
CATEGORY	NCT00654238	ctg_results_bor_1999_2009	0	To Determine the Efficacy (Best Response) of BAY 43-9006 (Objective Response Rate and Stable Disease) in Patients With Metastatic Thyroid Carcinoma.	OG000	Sorafenib	3	Anaplastic	4	Not Evaluable for Response	1	yes		dropped	2	55	55	0	4	RECOVERABLE_DENOM_ONLY		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00654238] :: outcomeMeasures[0] :: groups[OG000] :: classes[3] :: categories[4]
CLASS	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0								5	5	5	0	1	RECOVERABLE	sum of cells 2 != reported denominator 5 (difference -3)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG005] :: classes[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	CR	yes	5	5	5	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG005] :: classes[0] :: categories[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	PR	yes	5	5	5	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG005] :: classes[0] :: categories[1]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		2	Stable Disease	0	yes	SD	yes	5	5	5	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG005] :: classes[0] :: categories[2]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	2	yes	PD	yes	5	5	5	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG005] :: classes[0] :: categories[3]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG005	90 mg LY - Arm A Dose Escalation	0		4	Unknown	3	yes		dropped	5	5	5	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG005] :: classes[0] :: categories[4]
CLASS	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0								9	9	9	0	1	RECOVERABLE	sum of cells 5 != reported denominator 9 (difference -4)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG006] :: classes[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		0	Complete Response	0	yes	CR	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG006] :: classes[0] :: categories[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		1	Partial Response	0	yes	PR	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG006] :: classes[0] :: categories[1]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		2	Stable Disease	1	yes	SD	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG006] :: classes[0] :: categories[2]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		3	Progressive Disease	4	yes	PD	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG006] :: classes[0] :: categories[3]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG006	100 mg LY - Arm A Dose Escalation	0		4	Unknown	4	yes		dropped	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG006] :: classes[0] :: categories[4]
CLASS	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0								7	7	7	0	1	RECOVERABLE	sum of cells 5 != reported denominator 7 (difference -2)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG009] :: classes[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	CR	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG009] :: classes[0] :: categories[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	PR	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG009] :: classes[0] :: categories[1]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		2	Stable Disease	2	yes	SD	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG009] :: classes[0] :: categories[2]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	3	yes	PD	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG009] :: classes[0] :: categories[3]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG009	60 mg LY - Arm B Dose Escalation	0		4	Unknown	2	yes		dropped	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG009] :: classes[0] :: categories[4]
CLASS	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0								9	9	9	0	1	RECOVERABLE	sum of cells 3 != reported denominator 9 (difference -6)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG011] :: classes[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	CR	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG011] :: classes[0] :: categories[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	PR	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG011] :: classes[0] :: categories[1]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		2	Stable Disease	0	yes	SD	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG011] :: classes[0] :: categories[2]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	3	yes	PD	yes	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG011] :: classes[0] :: categories[3]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG011	80 mg LY - Arm B Dose Escalation	0		4	Unknown	6	yes		dropped	9	9	9	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG011] :: classes[0] :: categories[4]
CLASS	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG012	90 mg LY - Arm B Dose Escalation	0								7	7	7	0	1	RECOVERABLE	sum of cells 4 != reported denominator 7 (difference -3)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG012] :: classes[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG012	90 mg LY - Arm B Dose Escalation	0		0	Complete Response	0	yes	CR	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG012] :: classes[0] :: categories[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG012	90 mg LY - Arm B Dose Escalation	0		1	Partial Response	0	yes	PR	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG012] :: classes[0] :: categories[1]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG012	90 mg LY - Arm B Dose Escalation	0		2	Stable Disease	0	yes	SD	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG012] :: classes[0] :: categories[2]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG012	90 mg LY - Arm B Dose Escalation	0		3	Progressive Disease	4	yes	PD	yes	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG012] :: classes[0] :: categories[3]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG012	90 mg LY - Arm B Dose Escalation	0		4	Unknown	3	yes		dropped	7	7	7	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG012] :: classes[0] :: categories[4]
CLASS	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG013	90 mg LY - Arm A Dose Confirmation	0								12	12	12	0	1	RECOVERABLE	sum of cells 10 != reported denominator 12 (difference -2)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG013] :: classes[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG013	90 mg LY - Arm A Dose Confirmation	0		0	Complete Response	0	yes	CR	yes	12	12	12	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG013] :: classes[0] :: categories[0]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG013	90 mg LY - Arm A Dose Confirmation	0		1	Partial Response	0	yes	PR	yes	12	12	12	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG013] :: classes[0] :: categories[1]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG013	90 mg LY - Arm A Dose Confirmation	0		2	Stable Disease	0	yes	SD	yes	12	12	12	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG013] :: classes[0] :: categories[2]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG013	90 mg LY - Arm A Dose Confirmation	0		3	Progressive Disease	10	yes	PD	yes	12	12	12	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG013] :: classes[0] :: categories[3]
CATEGORY	NCT01648764	ctg_results_bor_1999_2009	5	Number of Participants With Best Overall Response (BOR)	OG013	90 mg LY - Arm A Dose Confirmation	0		4	Unknown	2	yes		dropped	12	12	12	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT01648764] :: outcomeMeasures[5] :: groups[OG013] :: classes[0] :: categories[4]
CLASS	NCT00946153	ctg_results_bor_1999_2009	2	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	OG000	Phase 1: Group 1: Lenvatinib: 12 mg	0								6	6	6	0	1	RECOVERABLE	sum of cells 5 != reported denominator 6 (difference -1)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000] :: classes[0]
CATEGORY	NCT00946153	ctg_results_bor_1999_2009	2	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	OG000	Phase 1: Group 1: Lenvatinib: 12 mg	0		0	Complete Response	0	yes	CR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT00946153	ctg_results_bor_1999_2009	2	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	OG000	Phase 1: Group 1: Lenvatinib: 12 mg	0		1	Partial Response	1	yes	PR	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT00946153	ctg_results_bor_1999_2009	2	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	OG000	Phase 1: Group 1: Lenvatinib: 12 mg	0		2	Stable Disease	2	yes	SD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT00946153	ctg_results_bor_1999_2009	2	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	OG000	Phase 1: Group 1: Lenvatinib: 12 mg	0		3	Progressive Disease	2	yes	PD	yes	6	6	6	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT00946153	ctg_results_bor_1999_2009	2	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	OG000	Phase 1: Group 1: Lenvatinib: 12 mg	0		4	Not Evaluable	1	yes		dropped	6	6	6	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG000	Bevacizumab Plus Paclitaxel	0								285	285	285	0	1	RECOVERABLE	sum of cells 270 != reported denominator 285 (difference -15)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG000] :: classes[0]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG000	Bevacizumab Plus Paclitaxel	0		0	Complete response	10	yes	CR	yes	285	285	285	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[0]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG000	Bevacizumab Plus Paclitaxel	0		1	Partial response	115	yes	PR	yes	285	285	285	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[1]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG000	Bevacizumab Plus Paclitaxel	0		2	Stable disease	127	yes	SD	yes	285	285	285	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[2]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG000	Bevacizumab Plus Paclitaxel	0		3	Progressive disease	18	yes	PD	yes	285	285	285	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[3]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG000	Bevacizumab Plus Paclitaxel	0		4	Not evaluable	15	yes		dropped	285	285	285	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG000] :: classes[0] :: categories[4]
CLASS	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG001	Bevacizumab Plus Capecitabine	0								279	279	279	0	1	RECOVERABLE	sum of cells 261 != reported denominator 279 (difference -18)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG001] :: classes[0]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG001	Bevacizumab Plus Capecitabine	0		0	Complete response	2	yes	CR	yes	279	279	279	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[0]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG001	Bevacizumab Plus Capecitabine	0		1	Partial response	74	yes	PR	yes	279	279	279	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[1]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG001	Bevacizumab Plus Capecitabine	0		2	Stable disease	138	yes	SD	yes	279	279	279	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[2]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG001	Bevacizumab Plus Capecitabine	0		3	Progressive disease	47	yes	PD	yes	279	279	279	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[3]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	3	Best Overall Response (ITT Population)	OG001	Bevacizumab Plus Capecitabine	0		4	Not evaluable	18	yes		dropped	279	279	279	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[3] :: groups[OG001] :: classes[0] :: categories[4]
CLASS	NCT00600340	ctg_results_bor_1999_2009	4	Best Overall Response (PP Population)	OG000	Bevacizumab Plus Paclitaxel	0								266	266	266	0	1	RECOVERABLE	sum of cells 255 != reported denominator 266 (difference -11)	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[4] :: groups[OG000] :: classes[0]
CATEGORY	NCT00600340	ctg_results_bor_1999_2009	4	Best Overall Response (PP Population)	OG000	Bevacizumab Plus Paclitaxel	0		0	Complete response	10	yes	CR	yes	266	266	266	0	1	RECOVERABLE		ctg_results_bor_1999_2009.txt :: studies[nct=NCT00600340] :: outcomeMeasures[4] :: groups[OG000] :: classes[0] :: categories[0]
