nct	om_title	group_title	n_arms_registered	v1_arm_link_state	v1_arm_link_evidence_code	v1_confirmed_registry_arm_label	v1_control_status	v2_arm_link_state	v2_arm_link_relation	v2_bound_arm_label	v2_bound_arm_registered_type_verbatim	v2_n_candidate_arms	v2_comparator_role	v2_registry_type_statement	v2_registry_type_statement_assumption	v2_leaf_claim_state	v2_leaf_claim_verification	v2_arm_link_source_locator	change_arm_link	change_comparator_class
NCT00946153	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	Phase 1: Group 2: Lenvatinib: 12 mg	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Lenvatinib	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 24; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT00946153	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	Phase 1: Group 2: Lenvatinib: 8 mg	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Lenvatinib	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 25; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT00946153	Phase 1: Best Overall Response (BOR) of Lenvatinib by Investigator Assessment	Phase 1: Group1: Lenvatinib: 16 mg	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Lenvatinib	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 26; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01124734	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	Course 1 Cycle 1	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Course 1 Cycle 1 and Cycle 2	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 27; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01124734	Clinical Response to High-Dose Interleukin-2 (H-D IL-2) Followed by Low Dose Temozolomide	Course 1 Cycle 2	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Course 1 Cycle 1 and Cycle 2	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 28; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01188876	Best Overall Response	Carboplatin/Pralatrexate	1	CONFIRMED	LABEL_BYTE_EXACT	Carboplatin/Pralatrexate	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Carboplatin/Pralatrexate	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT01256359	Objective Response Rate	Docetaxel and AZD6244	2	CONFIRMED	LABEL_BYTE_EXACT	Docetaxel and AZD6244	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Docetaxel and AZD6244	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT01256359	Objective Response Rate	Docetaxel and Placebo	2	CONFIRMED	LABEL_BYTE_EXACT	Docetaxel and Placebo	CONTESTED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Docetaxel and Placebo	EXPERIMENTAL	1	CONTESTED	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	UNCHANGED_CLASS:CONTESTED
NCT01256359	Objective Response Rate in Patients With Mutated NRAS	Docetaxel and AZD6244	2	CONFIRMED	LABEL_BYTE_EXACT	Docetaxel and AZD6244	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Docetaxel and AZD6244	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT01256359	Objective Response Rate in Patients With Mutated NRAS	Docetaxel and Placebo	2	CONFIRMED	LABEL_BYTE_EXACT	Docetaxel and Placebo	CONTESTED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Docetaxel and Placebo	EXPERIMENTAL	1	CONTESTED	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	UNCHANGED_CLASS:CONTESTED
NCT01256359	Objective Response Rate in Patients With WT NRAS	Docetaxel and AZD6244	2	CONFIRMED	LABEL_BYTE_EXACT	Docetaxel and AZD6244	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Docetaxel and AZD6244	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
NCT01256359	Objective Response Rate in Patients With WT NRAS	Docetaxel and Placebo	2	CONFIRMED	LABEL_BYTE_EXACT	Docetaxel and Placebo	CONTESTED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	Docetaxel and Placebo	EXPERIMENTAL	1	CONTESTED	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> LABEL_MATCH	UNCHANGED_CLASS:CONTESTED
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 1 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 29; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 100 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 30; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 200 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 31; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 25 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 32; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 3 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 33; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 400 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 34; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 50 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 35; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 800 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 36; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01296932	Best Overall Response According to 'International Workshop on Chronic Lymphocytic Leukemia' (IWCLL) Criteria	BI 836826 9 Milligram	1	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed CLL	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 37; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01325207	Best Response to IT Trastuzumab: Radiological, Cytological and Clinical in Treatment With Intrathecal Trastuzumab for Patients With Leptomeningeal Metastases in HER2+ Breast Cancer.	Cohort 5 + Phase II - Intrathecal Trastuzumab- 80 mg	1	CONFIRMED_TYPE_ONLY	LEAF_ARM_SET_TYPE_INVARIANT		NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 38; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED_TYPE_ONLY -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01325207	Best Response to IT Trastuzumab: Radiological, Cytological and Clinical in Treatment With Intrathecal Trastuzumab for Patients With Leptomeningeal Metastases in HER2+ Breast Cancer.	Treatment With Trastuzumab	1	CONFIRMED_TYPE_ONLY	LEAF_ARM_SET_TYPE_INVARIANT		NOT_CONTROL_BY_ARM_SET_TYPE_INVARIANT	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 39; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED_TYPE_ONLY -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20050118: Ganitumab 20 mg/kg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Ganitumab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 40; candidate protocolSection.armsInterventionsModule.armGroups[2].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20050171: Conatumumab 0.45 mg/kg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 41; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20060295: Conatumumab 3 mg/kg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 42; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20060340: Conatumumab 5 mg/kg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab Monotherapy	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 43; candidate protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20060464: Conatumumab 10 mg/kg + mFOLFOX6 ± Bevacizumab	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab + mFOLFOX6 ± Bevacizumab	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 44; candidate protocolSection.armsInterventionsModule.armGroups[3].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20060464: Conatumumab 2 mg/kg + mFOLFOX6 + Bevacizumab	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab + mFOLFOX6 ± Bevacizumab	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 45; candidate protocolSection.armsInterventionsModule.armGroups[3].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01327612	Best Overall Response	20070411: Conatumumab 15 mg/kg + Ganitumab 18 mg/kg	4	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab + Ganitumab	NOT_CONTROL_CONFIRMED	PROPOSED	LEAF_CLAIM_NOT_VERIFIABLE_FROM_EXACT_SOURCE_FIELDS			1	UNKNOWN_IN_THIS_CACHE	ALL_REGISTERED_ARMS_NON_COMPARATOR_TYPED_CONDITIONAL	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	LEAF_LABEL_RESOLVES_UNIQUELY	RETAINED_UNVERIFIED_WITH_LOCATOR	LEAF-OUT/LEAF-QD-group0.tsv:line 46; candidate protocolSection.armsInterventionsModule.armGroups[1].label	CONFIRMED -> PROPOSED	CHANGED_CLASS:NOT_CONTROL_ASSERTED->UNKNOWN
NCT01356628	Response Rate (RR)	PD-0332991	1	CONFIRMED	LABEL_BYTE_EXACT	PD-0332991	NOT_CONTROL_CONFIRMED	LABEL_MATCH	LABEL_IDENTITY_ONLY:LABEL_BYTE_EXACT	PD-0332991	EXPERIMENTAL	1	NOT_ESTABLISHED_IN_THIS_CACHE	BOUND_ARM_REGISTERED_TYPE_IS_EXPERIMENTAL	ASSUMES_LABEL_CORRESPONDENCE_IS_ARM_IDENTITY	NO_LEAF		protocolSection.armsInterventionsModule.armGroups[0].label	CONFIRMED -> LABEL_MATCH	CHANGED_CLASS:NOT_CONTROL_ASSERTED->NOT_ESTABLISHED
