integration_row_key	code	kind	axis_a	axis_c	axis_b	why_not_a_contradiction	a_state	a_unresolved_reason_codes	c_arm_link_state	c_comparator_role	b_join_state	b_semantic_duplication_status	b_distinction_basis	resolution	source_pointer
NCT00836888|OM4|OG000	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG000]
NCT00836888|OM4|OG001	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG001]
NCT00836888|OM4|OG002	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG002]
NCT00836888|OM4|OG003	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00836888] :: outcomeMeasures[4] :: groups[OG003]
NCT00858117|OM3|OG000	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_LABEL_MATCH	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	LABEL_MATCH	NOT_ESTABLISHED_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00858117] :: outcomeMeasures[3] :: groups[OG000]
NCT00858117|OM3|OG000	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	LABEL_MATCH	NOT_ESTABLISHED_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00858117] :: outcomeMeasures[3] :: groups[OG000]
NCT00858117|OM4|OG000	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_LABEL_MATCH	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	LABEL_MATCH	NOT_ESTABLISHED_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00858117] :: outcomeMeasures[4] :: groups[OG000]
NCT00858117|OM4|OG000	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	LABEL_MATCH	NOT_ESTABLISHED_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00858117] :: outcomeMeasures[4] :: groups[OG000]
NCT00876993|OM1|OG000	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG000]
NCT00876993|OM1|OG000	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG000]
NCT00876993|OM1|OG001	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG001]
NCT00876993|OM1|OG001	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG001]
NCT00876993|OM1|OG002	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG002]
NCT00876993|OM1|OG002	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG002]
NCT00876993|OM1|OG003	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG003]
NCT00876993|OM1|OG003	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG003]
NCT00876993|OM1|OG004	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG004]
NCT00876993|OM1|OG004	COVERAGE_GAP:ROW_NOT_ASSESSED_BY_B	COVERAGE_GAP	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	TRIAL_OUTSIDE_B_CORPUS_SCOPE			BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00876993] :: outcomeMeasures[1] :: groups[OG004]
NCT00942162|OM7|OG000	CROSS_COMPONENT_CONSTRAINT:A_UNSUITABLE_WITH_C_ARM_SOURCE_CONFIRMED	CROSS_COMPONENT_CONSTRAINT	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	SOURCE_CONFIRMED	NOT_ESTABLISHED_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00942162] :: outcomeMeasures[7] :: groups[OG000]
NCT00942162|OM7|OG001	CROSS_COMPONENT_CONSTRAINT:A_UNSUITABLE_WITH_C_ARM_SOURCE_CONFIRMED	CROSS_COMPONENT_CONSTRAINT	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	SOURCE_CONFIRMED	NOT_ESTABLISHED_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00942162] :: outcomeMeasures[7] :: groups[OG001]
NCT00942162|OM7|OG002	CROSS_COMPONENT_CONSTRAINT:A_UNSUITABLE_WITH_C_ARM_SOURCE_CONFIRMED	CROSS_COMPONENT_CONSTRAINT	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	SOURCE_CONFIRMED	NOT_ESTABLISHED_IN_THIS_CACHE	JOINED_UNIQUE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00942162] :: outcomeMeasures[7] :: groups[OG002]
NCT00946153|OM2|OG000	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_C_ARM_PROPOSED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	JOINED_UNIQUE	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000]
NCT00946153|OM2|OG000	CROSS_COMPONENT_STATUS:A_NOT_REFUTED_WITH_B_SET_SEMANTIC_CORRESPONDENCE_UNRESOLVED	CROSS_COMPONENT_STATUS	denominator/category structure (component A2)	arm attribution and comparator role (component C2)	record identity, set semantics and observation usability (B/B2)	The two statements are about DIFFERENT axes of the same record and can both be true at once. A confirmed arm link says nothing about whether the denominator/category structure supports a proportion, and an unresolved set semantics says nothing about the denominator either.	NOT_REFUTED_BY_THIS_COMPONENT	NONE	PROPOSED	UNKNOWN_IN_THIS_CACHE	JOINED_UNIQUE	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	BOTH_STATES_STAND__NEITHER_COMPONENT_OVERWRITES_THE_OTHER__ROW_STAYS_BLOCKED	ctg_results_bor_1999_2009.txt :: studies[nct=NCT00946153] :: outcomeMeasures[2] :: groups[OG000]
